banking_id,banked_total,banking_total,banking_date,reconcile_status,restaurant_id,sealed_by,banking_time_indicator
13845,1457.31,4500.890000000012,2024-12-05,reconciled,38,Diana Marshall,morning
13846,170.91,5973.080000000013,2024-12-06,pending,38,Kelly Williams,morning
13847,2373.08,9331.210000000012,2024-12-07,reconciled,38,Melissa Bradford,evening
13848,1355.91,10561.770000000011,2024-12-08,pending,38,Laura Solis,evening
13849,9607.61,12203.41000000001,2024-12-09,pending,38,Troy Sanchez,evening
13850,4093.15,6249.89000000001,2024-12-10,pending,38,Sean Snow,evening
13851,1008.72,5310.39000000001,2024-12-11,reconciled,38,Patricia Briggs,morning
13852,5100.44,6591.260000000009,2024-12-12,reconciled,38,Hannah Parks,evening
13853,3686.93,5317.620000000009,2024-12-13,reconciled,38,Javier White,morning
13854,2757.67,4758.59000000001,2024-12-14,reconciled,38,John Jones MD,morning
13855,4125.83,4581.72000000001,2024-12-15,reconciled,38,Steven Myers,evening
13856,596.57,3195.0500000000106,2024-12-16,pending,38,Randall Barnes,evening
13857,3391.76,5925.550000000011,2024-12-17,pending,38,Andrea Miller,evening
13858,2005.71,4526.60000000001,2024-12-18,pending,38,Daniel Floyd,morning
13859,3703.03,5516.01000000001,2024-12-19,pending,38,Monique Horton,evening
13860,3613.16,4818.45000000001,2024-12-20,pending,38,Lisa Hooper,evening
13861,1394.04,3342.62000000001,2024-12-21,pending,38,Michael Robbins,morning
13862,1769.57,2362.4500000000094,2024-12-22,pending,38,Andrew Clark,evening
13863,2925.41,2974.410000000009,2024-12-23,reconciled,38,Michael Kelly,morning
13864,1681.2,3026.200000000009,2024-12-24,reconciled,38,Amanda Reid,morning
13865,2365.23,4607.570000000009,2024-12-25,pending,38,Brian Schaefer,morning
13866,3826.38,5600.310000000009,2024-12-26,reconciled,38,Kari Beltran,evening
13867,2000.08,3132.540000000008,2024-12-27,reconciled,38,Albert Davis,evening
13868,2536.86,4508.330000000008,2024-12-28,reconciled,38,James Coleman,evening
13869,4074.22,5383.750000000009,2024-12-29,reconciled,38,Danielle Garcia,morning
13870,84.99,5011.910000000009,2024-12-30,pending,38,Marie Ruiz,morning
13871,786.36,2661.9500000000003,2024-01-01,pending,39,Karl Johnson,morning
13872,2897.68,5012.29,2024-01-02,pending,39,Elizabeth Hall,evening
13873,5823.02,5887.31,2024-01-03,pending,39,Kayla Huber,morning
13874,1179.76,3805.0099999999993,2024-01-04,reconciled,39,Eric Lucas,evening
13875,1262.4,6507.529999999999,2024-01-05,pending,39,Jason Mckee,evening
13876,2701.27,7962.66,2024-01-06,reconciled,39,Joshua Calhoun,evening
13877,2427.17,8236.359999999999,2024-01-07,pending,39,Bobby Thomas,evening
13878,2109.09,9456.65,2024-01-08,reconciled,39,Jeffrey Walsh,morning
13879,1408.86,9843.539999999999,2024-01-09,pending,39,Patrick Harrison,evening
13880,9915.24,12025.909999999998,2024-01-10,pending,39,Samantha Jones,morning
13881,5286.39,5358.819999999999,2024-01-11,reconciled,39,John Stewart,evening
13882,1328.06,2683.809999999998,2024-01-12,pending,39,Sharon Lopez,morning
13883,3928.46,4609.379999999998,2024-01-13,reconciled,39,Jennifer Solis,morning
13884,4018.71,4611.049999999997,2024-01-14,pending,39,Allen Glover,evening
13885,3181.13,4312.639999999997,2024-01-15,reconciled,39,Stephanie Perez,morning
13886,1286.34,2608.909999999997,2024-01-16,pending,39,Tammy Washington,morning
13887,3315.59,3807.259999999997,2024-01-17,reconciled,39,David Oconnell,evening
13888,331.49,3554.3099999999963,2024-01-18,pending,39,Linda Garcia,evening
13889,5381.06,7473.099999999997,2024-01-19,reconciled,39,Elizabeth Ramsey,evening
13890,1398.67,5210.999999999996,2024-01-20,reconciled,39,Rhonda Adams,morning
13891,3335.76,6100.7999999999965,2024-01-21,pending,39,Ashley Porter,morning
13892,816.7,3522.499999999996,2024-01-22,reconciled,39,Benjamin Brown,evening
13893,2377.42,5827.089999999996,2024-01-23,reconciled,39,Ashley Herrera,evening
13894,6142.54,6425.239999999997,2024-01-24,pending,39,Terry Newton,evening
13895,1626.13,3540.2299999999973,2024-01-25,reconciled,39,Micheal Norman,morning
13896,1872.29,3993.6799999999967,2024-01-26,reconciled,39,Stephen Rios,evening
13897,3146.31,5355.269999999996,2024-01-27,pending,39,Elizabeth Baird,morning
13898,353.33,4147.289999999996,2024-01-28,pending,39,Michael Thompson,morning
13899,1095.9,6306.459999999997,2024-01-29,reconciled,39,Eric Garcia,evening
13900,8970.61,9048.409999999998,2024-01-30,reconciled,39,John Murray,morning
13901,1472.66,2029.4299999999973,2024-01-31,pending,39,Richard Richards,evening
13902,1793.34,2128.3699999999967,2024-02-01,pending,39,Cody Roberts,evening
13903,2612.95,3629.1999999999975,2024-02-02,reconciled,39,Jennifer Smith,evening
13904,1254.75,3797.9299999999985,2024-02-03,pending,39,Karl Lee,evening
13905,3913.2,4809.389999999999,2024-02-04,reconciled,39,Jennifer Brady,evening
13906,536.4,3742.7499999999995,2024-02-05,reconciled,39,Christopher Daniels,morning
13907,883.73,6594.439999999999,2024-02-06,pending,39,Amber Johnson,morning
13908,6766.44,7930.969999999999,2024-02-07,pending,39,Brittany Figueroa,evening
13909,5003.58,5166.58,2024-02-08,reconciled,39,Nicole Bradley,morning
13910,45.64,2501.57,2024-02-09,reconciled,39,Robin Khan,evening
13911,5868.3,6110.77,2024-02-10,reconciled,39,Jamie Harper,morning
13912,2333.64,2669.87,2024-02-11,reconciled,39,Stephen Simmons,evening
13913,808.91,2472.4599999999996,2024-02-12,pending,39,Mr. William Johnson,evening
13914,536.34,5003.97,2024-02-13,reconciled,39,Chase Sherman,evening
13915,5440.7,8718.8,2024-02-14,pending,39,Alexandra Davis,evening
13916,33.56,6935.47,2024-02-15,reconciled,39,Ralph Fitzpatrick,evening
13917,9913.96,10390.910000000002,2024-02-16,reconciled,39,Christopher Clements,morning
13918,2084.48,2603.890000000002,2024-02-17,reconciled,39,David Williams,morning
13919,1989.9,4573.870000000001,2024-02-18,pending,39,Travis Barry,evening
13920,4730.49,5049.020000000001,2024-02-19,reconciled,39,Emily Sanchez,morning
13921,1468.43,3007.940000000002,2024-02-20,reconciled,39,Anne Black,evening
13922,3439.88,3995.8200000000015,2024-02-21,pending,39,Paul Simmons,morning
13923,4268.18,4270.220000000001,2024-02-22,reconciled,39,Emily Reilly,evening
13924,847.42,3216.4400000000005,2024-02-23,reconciled,39,Emily Graves,evening
13925,3588.74,6050.170000000001,2024-02-24,reconciled,39,Nicholas Delgado,evening
13926,4758.97,6359.770000000001,2024-02-25,pending,39,Charles Wilson,morning
13927,2642.57,4738.950000000001,2024-02-26,reconciled,39,Richard Robinson,evening
13928,1759.63,4675.460000000001,2024-02-27,pending,39,Maria Ross,morning
13929,4413.33,5683.61,2024-02-28,reconciled,39,David Andrews,evening
13930,3143.26,3663.67,2024-02-29,reconciled,39,Lauren Barrera,morning
13931,1063.41,3525.57,2024-03-01,pending,39,Michael Mcclain,evening
13932,1345.71,5499.72,2024-03-02,pending,39,Daniel Figueroa,morning
13933,4654.33,6974.56,2024-03-03,pending,39,Jonathan Washington,evening
13934,434.9,5597.610000000001,2024-03-04,reconciled,39,Laura Stevens,morning
13935,4358.07,8516.62,2024-03-05,pending,39,David Nichols,morning
13936,3159.53,6740.94,2024-03-06,pending,39,Brian Smith,morning
13937,5297.13,6495.739999999999,2024-03-07,reconciled,39,Jacob Walter,evening
13938,2024.57,4449.5999999999985,2024-03-08,reconciled,39,Kristen Craig,morning
13939,1268.36,4881.899999999998,2024-03-09,pending,39,Michael Payne,evening
13940,3430.95,5693.8899999999985,2024-03-10,pending,39,Justin Gonzalez,evening
13941,3700.63,3836.229999999999,2024-03-11,reconciled,39,Jeffrey Klein,morning
13942,337.81,2350.8099999999995,2024-03-12,pending,39,Wayne Steele,morning
13943,3051.62,4212.75,2024-03-13,reconciled,39,Lindsay Carrillo,evening
13944,1622.79,3461.9300000000007,2024-03-14,reconciled,39,Michelle Perez,evening
13945,1605.81,4869.53,2024-03-15,reconciled,39,Marie Adams,evening
13946,3430.14,6061.599999999999,2024-03-16,reconciled,39,Aaron Wiggins,evening
13947,3392.74,4358.299999999999,2024-03-17,pending,39,Jeffrey Underwood MD,evening
13948,3355.62,4051.2,2024-03-18,reconciled,39,Jill Clark,evening
13949,2559.97,2756.1899999999996,2024-03-19,reconciled,39,Cheryl Salinas,morning
13950,353.36,3780.1399999999994,2024-03-20,reconciled,39,Troy Jones,morning
13951,4422.43,6156.58,2024-03-21,pending,39,Brittany Ryan,evening
13952,418.28,3593.999999999999,2024-03-22,pending,39,Rachael Avila,evening
13953,1833.6,6155.209999999999,2024-03-23,pending,39,Bernard Sullivan,evening
13954,3266.48,6630.839999999998,2024-03-24,pending,39,Jessica Diaz,evening
13955,1257.16,6485.8099999999995,2024-03-25,reconciled,39,David Williams,morning
13956,7736.6,8447.25,2024-03-26,pending,39,Eugene Wood DVM,evening
13957,2101.92,3164.9,2024-03-27,reconciled,39,Timothy Walsh,evening
13958,1695.02,3502.35,2024-03-28,pending,39,Benjamin Christensen,evening
13959,2324.61,4481.65,2024-03-29,pending,39,Jim Scott,morning
13960,765.31,6107.789999999999,2024-03-30,pending,39,Jared Wilson,evening
13961,663.26,8685.35,2024-03-31,reconciled,39,Matthew Edwards,morning
13962,9253.03,9856.52,2024-04-01,pending,39,Joel Jones,evening
13963,2873.36,3453.6699999999996,2024-04-02,pending,39,Scott Gonzalez,evening
13964,780.07,3179.17,2024-04-03,pending,39,Colleen Yates,morning
13965,594.31,5324.429999999999,2024-04-04,pending,39,Katie Snyder,morning
13966,2424.45,7715.079999999999,2024-04-05,reconciled,39,Pamela Knight,evening
13967,5579.61,7029.719999999999,2024-04-06,reconciled,39,David Mendoza,morning
13968,1943.76,4445.469999999999,2024-04-07,reconciled,39,Steve Henderson,evening
13969,2636.77,4950.54,2024-04-08,pending,39,Terry Yu,evening
13970,139.75,6259.06,2024-04-09,reconciled,39,Kyle Hunt,evening
13971,8751.55,8964.190000000002,2024-04-10,reconciled,39,Nicole Gilbert,morning
13972,1147.05,3606.9700000000025,2024-04-11,reconciled,39,Caleb Simpson,morning
13973,3106.87,6531.7000000000035,2024-04-12,pending,39,Jodi Baker,morning
13974,4212.89,5705.670000000003,2024-04-13,pending,39,Sandra Hawkins,morning
13975,2394.57,3040.3400000000024,2024-04-14,pending,39,Kimberly Bowers,morning
13976,1035.88,3756.600000000002,2024-04-15,reconciled,39,Courtney Smith,evening
13977,5700.79,5859.690000000002,2024-04-16,reconciled,39,Sherry Cervantes,evening
13978,2650.88,2877.9700000000025,2024-04-17,pending,39,Alexis Webster,morning
13979,496.86,2591.9300000000026,2024-04-18,reconciled,39,Natalie Anderson,evening
13980,2671.01,3918.0100000000025,2024-04-19,pending,39,Mary Powell,evening
13981,897.19,3946.5400000000013,2024-04-20,reconciled,39,Anthony King MD,morning
13982,3666.76,6166.040000000002,2024-04-21,pending,39,Jacob Warren,evening
13983,1977.25,3817.4800000000014,2024-04-22,reconciled,39,Wyatt White,evening
13984,4078.68,4472.690000000001,2024-04-23,pending,39,Nicholas Mcknight,evening
13985,569.67,4147.180000000001,2024-04-24,pending,39,Scott Molina,evening
13986,3529.15,6160.620000000002,2024-04-25,pending,39,Dave Warren,evening
13987,5079.21,6126.840000000001,2024-04-26,pending,39,Fernando Savage,morning
13988,197.89,2442.230000000001,2024-04-27,pending,39,Jonathan Johnson,evening
13989,2488.53,5563.040000000002,2024-04-28,pending,39,Sharon Bridges,evening
13990,1221.58,5361.780000000002,2024-04-29,pending,39,Scott Hoffman,morning
13991,4245.38,7738.710000000002,2024-04-30,reconciled,39,Bethany Johnson,evening
13992,4955.9,6319.820000000002,2024-05-01,reconciled,39,Mario Robertson,morning
13993,3222.1,4033.170000000002,2024-05-02,pending,39,Rodney Clark,morning
13994,2325.01,3753.9800000000023,2024-05-03,pending,39,Bryan Gray Jr.,evening
13995,4452.21,4968.040000000002,2024-05-04,reconciled,39,John Molina MD,morning
13996,1776.22,4257.310000000001,2024-05-05,pending,39,Erica Burgess,evening
13997,1116.48,4288.510000000001,2024-05-06,reconciled,39,James Fox,morning
13998,6396.52,6476.610000000001,2024-05-07,reconciled,39,Emily Thomas,morning
13999,916.66,3016.790000000001,2024-05-08,reconciled,39,Donald Wilson,morning
14000,930.45,5944.500000000001,2024-05-09,pending,39,Jennifer Hurley,morning
14001,2602.22,7443.09,2024-05-10,pending,39,Lisa Jensen,morning
14002,5041.69,7445.56,2024-05-11,pending,39,Steven Jones,evening
14003,2281.28,4679.200000000001,2024-05-12,reconciled,39,William Grant,morning
14004,1095.0,4554.620000000001,2024-05-13,pending,39,Elaine Douglas,evening
14005,4301.85,4600.49,2024-05-14,reconciled,39,Sheena Williams,evening
14006,576.9,4285.15,2024-05-15,reconciled,39,Katie Boyd,evening
14007,4265.86,7496.379999999999,2024-05-16,pending,39,Alicia Cain,evening
14008,3480.84,4545.99,2024-05-17,pending,39,Kathleen Graham,evening
14009,766.81,5692.030000000001,2024-05-18,reconciled,39,Levi Smith MD,morning
14010,7473.54,8240.77,2024-05-19,reconciled,39,Rebecca Lee,evening
14011,2915.19,3467.4100000000008,2024-05-20,pending,39,Todd Burgess,morning
14012,1457.1,3391.28,2024-05-21,reconciled,39,Kristy Allen,evening
14013,2212.42,3982.4000000000005,2024-05-22,pending,39,Megan Fleming,evening
14014,2408.88,5786.19,2024-05-23,pending,39,Lisa Lowe,morning
14015,3489.41,6541.860000000001,2024-05-24,reconciled,39,Sydney Miller,evening
14016,2931.33,6058.210000000002,2024-05-25,pending,39,Jessica West,evening
14017,801.43,6476.670000000003,2024-05-26,reconciled,39,Alexander Patterson,morning
14018,6135.87,8393.010000000002,2024-05-27,reconciled,39,Kevin Hicks,morning
14019,1552.27,4010.470000000002,2024-05-28,pending,39,Kathryn Bullock,morning
14020,2664.66,5747.980000000002,2024-05-29,reconciled,39,Olivia Mullins,evening
14021,4560.39,6576.070000000002,2024-05-30,pending,39,Jeffrey Brown,morning
14022,1217.03,4352.540000000002,2024-05-31,pending,39,Mark Mckinney,morning
14023,2176.03,6397.350000000002,2024-06-01,pending,39,Richard Henderson,evening
14024,5466.75,6074.410000000003,2024-06-02,pending,39,Daniel Hayden,morning
14025,1910.62,3425.2100000000023,2024-06-03,reconciled,39,Jason Combs,evening
14026,3138.65,5059.860000000002,2024-06-04,pending,39,Wendy Foster,morning
14027,3519.08,4082.290000000002,2024-06-05,pending,39,James Gregory,morning
14028,13.07,1759.2600000000018,2024-06-06,pending,39,Haley Dominguez,morning
14029,33.2,5230.0300000000025,2024-06-07,pending,39,Michael Franklin,morning
14030,6465.31,7297.670000000003,2024-06-08,pending,39,Cynthia Peters,evening
14031,824.57,2218.2200000000025,2024-06-09,pending,39,Sara Mclean,morning
14032,875.92,4778.610000000003,2024-06-10,pending,39,Shawn Chambers,morning
14033,5479.84,6260.490000000004,2024-06-11,reconciled,39,Brandon Boyd,evening
14034,4773.78,5060.670000000004,2024-06-12,reconciled,39,Matthew Allen,evening
14035,2477.62,3605.4700000000043,2024-06-13,reconciled,39,Jerry Ford,morning
14036,2962.79,3745.850000000004,2024-06-14,reconciled,39,Meagan Padilla,evening
14037,50.64,3380.6600000000035,2024-06-15,reconciled,39,Mark Townsend,evening
14038,2147.36,5682.510000000003,2024-06-16,pending,39,Martin Noble,evening
14039,636.93,6541.660000000003,2024-06-17,pending,39,Gabriel Chandler,evening
14040,2496.66,8513.180000000004,2024-06-18,pending,39,James Cruz,evening
14041,183.38,8426.750000000005,2024-06-19,reconciled,39,Tracy Ruiz,evening
14042,7480.81,10464.250000000005,2024-06-20,reconciled,39,Tammy Shaffer,evening
14043,5611.56,5688.740000000004,2024-06-21,reconciled,39,Kyle Green,morning
14044,618.19,1914.4300000000037,2024-06-22,pending,39,Shannon French,evening
14045,4005.04,4390.960000000003,2024-06-23,reconciled,39,Bryan Khan,morning
14046,1737.74,2049.690000000003,2024-06-24,reconciled,39,Elizabeth Johnson,morning
14047,276.54,3520.3400000000024,2024-06-25,reconciled,39,Jennifer Jensen,evening
14048,2768.65,5303.000000000004,2024-06-26,pending,39,Rebecca Sullivan,evening
14049,4685.61,4846.550000000004,2024-06-27,reconciled,39,Kimberly Zimmerman,evening
14050,975.44,3016.490000000004,2024-06-28,reconciled,39,Heidi Elliott,morning
14051,4767.2,6017.7000000000035,2024-06-29,pending,39,Cory Rivas,evening
14052,2857.09,3454.070000000004,2024-06-30,pending,39,Gregory Walker,evening
14053,2724.75,4031.8600000000038,2024-07-01,reconciled,39,Joseph Carson,morning
14054,1925.46,3699.460000000004,2024-07-02,pending,39,Crystal Thomas MD,evening
14055,3638.57,4715.880000000004,2024-07-03,pending,39,Cheryl Bryant,morning
14056,1461.1,3410.8500000000026,2024-07-04,reconciled,39,Katherine Graham,morning
14057,1153.74,4070.790000000003,2024-07-05,pending,39,Christie Terry,morning
14058,3089.44,5931.980000000003,2024-07-06,pending,39,Terry Burns,morning
14059,3702.55,5721.120000000004,2024-07-07,pending,39,Kelly Cain,evening
14060,4491.89,5491.090000000004,2024-07-08,pending,39,Sean Choi,evening
14061,656.85,4555.1600000000035,2024-07-09,reconciled,39,Jonathon Pierce,evening
14062,2327.67,5490.8300000000045,2024-07-10,pending,39,Matthew Martinez,morning
14063,1948.72,6054.320000000004,2024-07-11,pending,39,Morgan Jackson,morning
14064,5785.82,5786.340000000005,2024-07-12,pending,39,Mark Mcpherson Jr.,morning
14065,533.93,2887.8700000000053,2024-07-13,reconciled,39,Allison Crawford,morning
14066,5251.62,5743.180000000006,2024-07-14,reconciled,39,John Wolfe,morning
14067,2943.21,3688.0100000000057,2024-07-15,pending,39,Paul Herring,evening
14068,888.49,3113.9800000000046,2024-07-16,reconciled,39,Stephanie Williams,evening
14069,4060.94,6109.340000000005,2024-07-17,pending,39,Kristina Hodges,morning
14070,4484.73,5061.920000000005,2024-07-18,pending,39,Herbert Brooks,evening
14071,1889.92,3894.5900000000047,2024-07-19,pending,39,Angela Lee,morning
14072,3286.63,5438.320000000005,2024-07-20,reconciled,39,James Kelly,evening
14073,3365.93,4761.630000000006,2024-07-21,reconciled,39,Cynthia Beard,evening
14074,575.17,3696.5600000000054,2024-07-22,pending,39,Alyssa Henderson,morning
14075,1153.28,4621.140000000006,2024-07-23,reconciled,39,Ryan Miller,morning
14076,3563.51,5680.590000000005,2024-07-24,pending,39,Christopher Wilcox,morning
14077,3609.12,5190.460000000005,2024-07-25,reconciled,39,Douglas Murray MD,evening
14078,1685.91,3635.060000000006,2024-07-26,pending,39,Laura Chen,morning
14079,257.86,3644.9700000000057,2024-07-27,pending,39,Barbara Jones,evening
14080,2706.22,6050.760000000007,2024-07-28,reconciled,39,Erika Baker,morning
14081,1080.1,5745.970000000007,2024-07-29,reconciled,39,Christopher James,morning
14082,1651.14,7663.570000000006,2024-07-30,pending,39,Ryan Wilson,morning
14083,5708.19,9625.940000000006,2024-07-31,reconciled,39,Brianna Perry,morning
14084,2513.6,7959.780000000007,2024-08-01,pending,39,Tanya Stevens,evening
14085,3992.95,8786.230000000009,2024-08-02,reconciled,39,Miss Kimberly Nguyen DVM,evening
14086,6736.45,7832.480000000009,2024-08-03,reconciled,39,Tara Hickman,evening
14087,860.24,4554.510000000009,2024-08-04,pending,39,Bonnie Keller,morning
14088,4913.96,7316.230000000009,2024-08-05,reconciled,39,Kathleen Carpenter,morning
14089,3387.69,5533.630000000009,2024-08-06,reconciled,39,Jeremy Spencer,morning
14090,1920.58,5084.300000000009,2024-08-07,pending,39,Connie Young,evening
14091,3214.01,6529.910000000011,2024-08-08,reconciled,39,James Young,morning
14092,184.94,5693.28000000001,2024-08-09,pending,39,Erica Kline,morning
14093,5212.87,8373.98000000001,2024-08-10,reconciled,39,Lauren Lindsey,evening
14094,5260.36,6120.650000000011,2024-08-11,pending,39,Pamela Andrews,evening
14095,1997.37,3768.900000000011,2024-08-12,reconciled,39,Elizabeth Collins,morning
14096,3296.24,4900.120000000013,2024-08-13,reconciled,39,Jeffrey Aguilar,evening
14097,2427.76,4379.310000000013,2024-08-14,pending,39,Joseph Hernandez,evening
14098,55.61,5730.600000000012,2024-08-15,pending,39,Jessica Lopez,evening
14099,2789.15,7771.7800000000125,2024-08-16,pending,39,Michael Simpson,evening
14100,3912.04,5877.6100000000115,2024-08-17,reconciled,39,Benjamin Tucker,evening
14101,635.88,4936.930000000011,2024-08-18,pending,39,Gabriel Mckee,morning
14102,3994.34,7069.870000000011,2024-08-19,reconciled,39,Jesse Bentley,evening
14103,735.45,6143.110000000011,2024-08-20,pending,39,Joshua Mcmahon,evening
14104,1060.78,7299.680000000011,2024-08-21,pending,39,Angelica Lopez,evening
14105,708.36,8455.060000000012,2024-08-22,pending,39,Ryan Kelly,evening
14106,3147.72,10783.90000000001,2024-08-23,pending,39,Margaret Avery,morning
14107,4579.16,11881.16000000001,2024-08-24,reconciled,39,Jennifer Fox,evening
14108,8515.26,9932.31000000001,2024-08-25,reconciled,39,Rebecca Johnson,morning
14109,1880.77,4737.970000000009,2024-08-26,reconciled,39,Samantha Lewis,morning
14110,4773.92,5264.65000000001,2024-08-27,reconciled,39,Sonya Andrews,morning
14111,1441.35,3653.59000000001,2024-08-28,pending,39,Caleb Johnson,morning
14112,3308.74,4902.76000000001,2024-08-29,pending,39,Chase Bennett,morning
14113,2589.63,3356.150000000011,2024-08-30,reconciled,39,Penny Ramirez,evening
14114,1360.27,3360.40000000001,2024-08-31,reconciled,39,Megan Richardson,morning
14115,2549.35,5757.52000000001,2024-09-01,pending,39,Alicia Wyatt,evening
14116,2440.43,6169.83000000001,2024-09-02,reconciled,39,Darren Carter,morning
14117,4234.86,7006.97000000001,2024-09-03,pending,39,Brandi Perkins,morning
14118,103.9,5838.530000000011,2024-09-04,reconciled,39,Jennifer Walker,morning
14119,8308.26,8622.59000000001,2024-09-05,pending,39,Kelly Fox,evening
14120,1595.62,3155.310000000009,2024-09-06,pending,39,Michael Lindsey,morning
14121,824.63,5039.48000000001,2024-09-07,reconciled,39,Patricia Odom,morning
14122,2321.26,7391.860000000009,2024-09-08,reconciled,39,Benjamin Gonzalez,morning
14123,178.03,8478.600000000008,2024-09-09,pending,39,Debra Flores,evening
14124,2521.41,11800.380000000006,2024-09-10,reconciled,39,Logan Aguirre,morning
14125,10668.05,11267.220000000007,2024-09-11,pending,39,April Coffey,evening
14126,679.98,1909.310000000007,2024-09-12,reconciled,39,Daniel Pittman,morning
14127,1983.02,4022.830000000007,2024-09-13,pending,39,Samantha Fisher,morning
14128,4150.11,5328.540000000007,2024-09-14,reconciled,39,Paul Garrett,morning
14129,1882.53,3973.8900000000076,2024-09-15,reconciled,39,Lindsey Pena,morning
14130,4478.93,5067.990000000008,2024-09-16,reconciled,39,Patricia Solomon,morning
14131,2064.66,2610.990000000007,2024-09-17,pending,39,Phillip Luna,evening
14132,55.51,3808.720000000007,2024-09-18,reconciled,39,Erika Mason,morning
14133,6264.88,7681.270000000006,2024-09-19,reconciled,39,Austin Woodward,evening
14134,190.72,4917.450000000005,2024-09-20,reconciled,39,Leon Arnold,morning
14135,5621.42,7477.380000000004,2024-09-21,pending,39,Elizabeth Anderson,evening
14136,3955.9,4961.390000000003,2024-09-22,reconciled,39,Mary Smith,morning
14137,3684.52,3833.0600000000036,2024-09-23,reconciled,39,Megan Allen,morning
14138,2119.74,3357.9200000000037,2024-09-24,reconciled,39,Kimberly Martinez,evening
14139,2673.88,4709.9100000000035,2024-09-25,reconciled,39,Jessica Newman,morning
14140,348.86,3613.2000000000025,2024-09-26,pending,39,Marvin Johnson,morning
14141,5509.64,6117.270000000001,2024-09-27,pending,39,Nicole Bennett,morning
14142,870.4,3681.3300000000017,2024-09-28,reconciled,39,Cody Jordan,morning
14143,3722.68,5768.750000000001,2024-09-29,reconciled,39,William Thompson,evening
14144,3121.27,4594.540000000001,2024-09-30,reconciled,39,John Rodriguez,morning
14145,3317.44,3776.3900000000012,2024-10-01,reconciled,39,Sarah Gonzalez,morning
14146,3436.82,4028.010000000001,2024-10-02,pending,39,Brian Riley,evening
14147,1552.67,3755.0100000000007,2024-10-03,reconciled,39,Eric Duarte DVM,morning
14148,4624.54,5039.289999999999,2024-10-04,pending,39,Jessica Moore,morning
14149,502.17,2902.3999999999996,2024-10-05,reconciled,39,David Morris,evening
14150,5111.23,5713.67,2024-10-06,pending,39,Laura Santiago,morning
14151,357.05,2811.69,2024-10-07,pending,39,Larry Miller,evening
14152,3012.15,4893.69,2024-10-08,reconciled,39,John Walls,morning
14153,2550.72,4721.329999999999,2024-10-09,reconciled,39,Debra James,evening
14154,1086.33,5135.579999999998,2024-10-10,reconciled,39,Justin Lawson,evening
14155,1117.56,6655.239999999998,2024-10-11,reconciled,39,Nathan Cochran,evening
14156,961.0,9265.019999999999,2024-10-12,pending,39,Karen Myers,evening
14157,9434.26,10688.369999999999,2024-10-13,pending,39,Jeffrey May,morning
14158,401.71,5393.269999999999,2024-10-14,reconciled,39,Jonathan Finley,evening
14159,6825.65,7308.659999999999,2024-10-15,reconciled,39,Jacqueline Hill,morning
14160,1448.55,4389.619999999999,2024-10-16,reconciled,39,Jared Barnes,morning
14161,2721.13,5697.900000000001,2024-10-17,pending,39,Stephanie Robertson,evening
14162,264.38,5815.990000000001,2024-10-18,pending,39,Jamie Smith,evening
14163,4241.38,8091.590000000001,2024-10-19,pending,39,Matthew Payne,evening
14164,2280.62,6794.83,2024-10-20,pending,39,Heather Davis,evening
14165,37.7,6422.030000000002,2024-10-21,reconciled,39,Robert Baker,morning
14166,5057.94,9840.550000000003,2024-10-22,pending,39,Brandi Parks,morning
14167,24.75,7737.550000000003,2024-10-23,pending,39,Misty Franklin MD,evening
14168,10347.39,10400.160000000003,2024-10-24,pending,39,Barbara Sanchez,evening
14169,2456.95,2964.0700000000043,2024-10-25,pending,39,Joshua Evans,evening
14170,1251.39,2351.890000000005,2024-10-26,reconciled,39,Melissa Salazar,morning
14171,1567.64,3362.600000000004,2024-10-27,reconciled,39,Lindsey Stewart,morning
14172,702.04,3446.290000000003,2024-10-28,reconciled,39,Sara Wolf,morning
14173,4064.29,5521.490000000004,2024-10-29,reconciled,39,Charles Diaz,morning
14174,25.21,5137.840000000004,2024-10-30,pending,39,Holly Fowler,morning
14175,2139.88,6359.060000000004,2024-10-31,reconciled,39,James Turner,evening
14176,2920.04,7098.280000000003,2024-11-01,pending,39,Jeremy Jenkins,evening
14177,1252.35,6994.250000000003,2024-11-02,reconciled,39,Daniel Caldwell,morning
14178,3229.13,7981.170000000003,2024-11-03,reconciled,39,Kyle Ward,evening
14179,6180.38,7510.840000000003,2024-11-04,pending,39,Cory Barber,morning
14180,904.77,4488.230000000003,2024-11-05,pending,39,James Morrison,morning
14181,334.34,7786.090000000004,2024-11-06,pending,39,Nicholas Keith,morning
14182,8848.86,9922.660000000005,2024-11-07,pending,39,Michael Lewis III,evening
14183,1036.14,4533.310000000005,2024-11-08,pending,39,Laura Johnson,evening
14184,2141.63,6175.070000000004,2024-11-09,reconciled,39,Megan Davis,evening
14185,3795.8,6909.810000000003,2024-11-10,pending,39,Anne Rodriguez,morning
14186,1874.03,6140.970000000004,2024-11-11,pending,39,Carla Scott,morning
14187,1744.38,8071.710000000005,2024-11-12,reconciled,39,Curtis Brown,morning
14188,4195.47,7734.970000000005,2024-11-13,pending,39,Tammy Schroeder,morning
14189,1980.91,6726.570000000004,2024-11-14,reconciled,39,Jared Morton,morning
14190,4741.71,8259.960000000003,2024-11-15,reconciled,39,Christy Sexton,morning
14191,2831.58,5527.110000000002,2024-11-16,pending,39,Amy West,evening
14192,4114.18,5535.670000000003,2024-11-17,reconciled,39,Peter Moore,evening
